iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
JPN,Asia,Japan,2023-05-14,33803572,0,3511.286,74694,0,7,272715.688,0,28.328,602.606,0,0.056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123951696,,,,
JPN,Asia,Japan,2023-05-15,33803572,0,1449,74694,0,5.714,272715.688,0,11.69,602.606,0,0.046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123951696,,,,
JPN,Asia,Japan,2023-05-16,33803572,0,119,74694,0,3.571,272715.688,0,0.96,602.606,0,0.029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123951696,,,,
JPN,Asia,Japan,2023-05-17,33803572,0,119,74694,0,3.571,272715.688,0,0.96,602.606,0,0.029,,97,0.783,4512,36.401,,,,,,,,,,,,,,,,,,,,,,,,,,,123951696,,,,
JPN,Asia,Japan,2023-05-18,33803572,0,119,74694,0,3.571,272715.688,0,0.96,602.606,0,0.029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123951696,,,,
JPN,Asia,Japan,2023-05-19,33803572,0,0,74694,0,0,272715.688,0,0,602.606,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123951696,,,,
JPN,Asia,Japan,2023-05-20,33803572,0,0,74694,0,0,272715.688,0,0,602.606,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123951696,,,,
JPN,Asia,Japan,2023-05-21,33803572,0,0,74694,0,0,272715.688,0,0,602.606,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123951696,,,,
JPN,Asia,Japan,2023-05-22,33803572,0,0,74694,0,0,272715.688,0,0,602.606,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123951696,,,,
JPN,Asia,Japan,2023-05-23,33803572,0,0,74694,0,0,272715.688,0,0,602.606,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123951696,,,,
JPN,Asia,Japan,2023-05-24,33803572,0,0,74694,0,0,272715.688,0,0,602.606,0,0,,138,1.113,5622,45.356,,,,,,,,,,,,,,,,,,,,,,,,,,,123951696,,,,
JPN,Asia,Japan,2023-05-25,33803572,0,0,74694,0,0,272715.688,0,0,602.606,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123951696,,,,
JPN,Asia,Japan,2023-05-26,33803572,0,0,74694,0,0,272715.688,0,0,602.606,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123951696,,,,
JPN,Asia,Japan,2023-05-27,33803572,0,0,74694,0,0,272715.688,0,0,602.606,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123951696,,,,
JPN,Asia,Japan,2023-05-28,33803572,0,0,74694,0,0,272715.688,0,0,602.606,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123951696,,,,
JPN,Asia,Japan,2023-05-29,33803572,0,0,74694,0,0,272715.688,0,0,602.606,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123951696,,,,
JPN,Asia,Japan,2023-05-30,33803572,0,0,74694,0,0,272715.688,0,0,602.606,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123951696,,,,
JPN,Asia,Japan,2023-05-31,33803572,0,0,74694,0,0,272715.688,0,0,602.606,0,0,,143,1.154,6091,49.14,,,,,,,,,,,,,,,,,,,,,,,,,,,123951696,,,,
JPN,Asia,Japan,2023-06-01,33803572,0,0,74694,0,0,272715.688,0,0,602.606,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123951696,,,,
JPN,Asia,Japan,2023-06-02,33803572,0,0,74694,0,0,272715.688,0,0,602.606,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123951696,,,,
JPN,Asia,Japan,2023-06-03,33803572,0,0,74694,0,0,272715.688,0,0,602.606,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123951696,,,,
JPN,Asia,Japan,2023-06-04,33803572,0,0,74694,0,0,272715.688,0,0,602.606,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123951696,,,,
JPN,Asia,Japan,2023-06-05,33803572,0,0,74694,0,0,272715.688,0,0,602.606,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123951696,,,,
JPN,Asia,Japan,2023-06-06,33803572,0,0,74694,0,0,272715.688,0,0,602.606,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123951696,,,,
JPN,Asia,Japan,2023-06-07,33803572,0,0,74694,0,0,272715.688,0,0,602.606,0,0,,164,1.323,6960,56.151,,,,,,,,,,,,,,,,,,,,,,,,,,,123951696,,,,
NPL,Asia,Nepal,2020-01-03,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-01-04,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-01-05,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-01-06,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-01-07,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-01-08,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-01-09,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-01-10,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-01-11,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-01-12,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-01-13,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-01-14,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-01-15,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-01-16,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-01-17,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-01-18,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-01-19,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-01-20,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-01-21,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-01-22,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-01-23,1,1,0.143,,0,0,0.033,0.033,0.005,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-01-24,5,4,0.714,,0,0,0.164,0.131,0.023,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-01-25,5,0,0.714,,0,0,0.164,0,0.023,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-01-26,5,0,0.714,,0,0,0.164,0,0.023,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-01-27,5,0,0.714,,0,0,0.164,0,0.023,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-01-28,5,0,0.714,,0,0,0.164,0,0.023,,0,0,,,,,,,,,,3,,0,,,,0,,samples tested,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-01-29,5,0,0.714,,0,0,0.164,0,0.023,,0,0,,,,,,,,,,4,1,0,0,,,0,,samples tested,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-01-30,5,0,0.571,,0,0,0.164,0,0.019,,0,0,,,,,,,,,,5,1,0,0,,,0,,samples tested,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-01-31,5,0,0,,0,0,0.164,0,0,,0,0,,,,,,,,,,,,,,,,,,samples tested,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-02-01,5,0,0,,0,0,0.164,0,0,,0,0,,,,,,,,,,,,,,,,,,samples tested,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-02-02,5,0,0,,0,0,0.164,0,0,,0,0,,,,,,,,,,,,,,,,,,samples tested,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-02-03,5,0,0,,0,0,0.164,0,0,,0,0,,,,,,,,,,,,,,,,,,samples tested,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-02-04,5,0,0,,0,0,0.164,0,0,,0,0,,,,,,,,,,14,,0,,2,0,0,,samples tested,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-02-05,5,0,0,,0,0,0.164,0,0,,0,0,,,,,,,,,,,,,,2,0,,,samples tested,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-02-06,5,0,0,,0,0,0.164,0,0,,0,0,,,,,,,,,,18,,0.001,,2,0,0,,samples tested,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-02-07,5,0,0,,0,0,0.164,0,0,,0,0,,,,,,,,,,,,,,2,0,,,samples tested,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-02-08,5,0,0,,0,0,0.164,0,0,,0,0,,,,,,,,,,,,,,1,0,,,samples tested,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-02-09,5,0,0,,0,0,0.164,0,0,,0,0,,,,,,,,,,,,,,1,0,,,samples tested,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-02-10,5,0,0,,0,0,0.164,0,0,,0,0,,,,,,,,,,,,,,1,0,,,samples tested,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-02-11,5,0,0,,0,0,0.164,0,0,,0,0,,,,,,,,,,,,,,1,0,,,samples tested,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-02-12,5,0,0,,0,0,0.164,0,0,,0,0,,,,,,,,,,20,,0.001,,1,0,0,,samples tested,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-02-13,5,0,0,,0,0,0.164,0,0,,0,0,,,,,,,,,,24,4,0.001,0,1,0,0,,samples tested,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-02-14,5,0,0,,0,0,0.164,0,0,,0,0,,,,,,,,,,,,,,1,0,,,samples tested,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-02-15,5,0,0,,0,0,0.164,0,0,,0,0,,,,,,,,,,,,,,2,0,,,samples tested,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-02-16,5,0,0,,0,0,0.164,0,0,,0,0,,,,,,,,,,34,,0.001,,2,0,0,,samples tested,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-02-17,5,0,0,,0,0,0.164,0,0,,0,0,,,,,,,,,,,,,,2,0,,,samples tested,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-02-18,5,0,0,,0,0,0.164,0,0,,0,0,,,,,,,,,,35,,0.001,,2,0,0,,samples tested,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-02-19,5,0,0,,0,0,0.164,0,0,,0,0,,,,,,,,,,210,175,0.007,0.006,27,0.001,0,,samples tested,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-02-20,5,0,0,,0,0,0.164,0,0,,0,0,,,,,,,,,,212,2,0.007,0,27,0.001,0,,samples tested,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-02-21,5,0,0,,0,0,0.164,0,0,,0,0,,,,,,,,,,,,,,27,0.001,,,samples tested,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-02-22,5,0,0,,0,0,0.164,0,0,,0,0,,,,,,,,,,,,,,26,0.001,,,samples tested,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-02-23,5,0,0,,0,0,0.164,0,0,,0,0,,,,,,,,,,216,,0.007,,26,0.001,0,,samples tested,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-02-24,5,0,0,,0,0,0.164,0,0,,0,0,,,,,,,,,,217,1,0.007,0,26,0.001,0,,samples tested,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-02-25,5,0,0,,0,0,0.164,0,0,,0,0,,,,,,,,,,221,4,0.007,0,27,0.001,0,,samples tested,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-02-26,5,0,0,,0,0,0.164,0,0,,0,0,,,,,,,,,,222,1,0.007,0,2,0,0,,samples tested,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-02-27,5,0,0,,0,0,0.164,0,0,,0,0,,,,,,,,,,,,,,2,0,,,samples tested,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-02-28,5,0,0,,0,0,0.164,0,0,,0,0,,,,,,,,,,224,,0.007,,2,0,0,,samples tested,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-02-29,5,0,0,,0,0,0.164,0,0,,0,0,,,,,,,,,,,,,,3,0,,,samples tested,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-03-01,5,0,0,,0,0,0.164,0,0,,0,0,,,,,,,,,,243,,0.008,,4,0,0,,samples tested,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-03-02,5,0,0,,0,0,0.164,0,0,,0,0,,,,,,,,,,425,182,0.014,0.006,30,0.001,0,,samples tested,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-03-03,5,0,0,,0,0,0.164,0,0,,0,0,,,,,,,,,,433,8,0.014,0,30,0.001,0,,samples tested,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-03-04,5,0,0,,0,0,0.164,0,0,,0,0,,,,,,,,,,,,,,30,0.001,,,samples tested,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-03-05,5,0,0,,0,0,0.164,0,0,,0,0,,,,,,,,,,,,,,30,0.001,,,samples tested,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-03-06,5,0,0,,0,0,0.164,0,0,,0,0,,,,,,,,,,437,,0.015,,30,0.001,0,,samples tested,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-03-07,5,0,0,,0,0,0.164,0,0,,0,0,,,,,,,,,,,,,,29,0.001,,,samples tested,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-03-08,5,0,0,,0,0,0.164,0,0,,0,0,,,,,,,,,,,,,,28,0.001,,,samples tested,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-03-09,5,0,0,,0,0,0.164,0,0,,0,0,,,,,,,,,,,,,,3,0,,,samples tested,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-03-10,5,0,0,,0,0,0.164,0,0,,0,0,,,,,,,,,,445,,0.015,,2,0,0,,samples tested,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-03-11,5,0,0,,0,0,0.164,0,0,,0,0,,,,,,,,,,447,2,0.015,0,2,0,0,,samples tested,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-03-12,5,0,0,,0,0,0.164,0,0,,0,0,,,,,,,,,,450,3,0.015,0,2,0,0,,samples tested,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-03-13,5,0,0,,0,0,0.164,0,0,,0,0,,,,,,,,,,456,6,0.015,0,3,0,0,,samples tested,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-03-14,5,0,0,,0,0,0.164,0,0,,0,0,,,,,,,,,,,,,,3,0,,,samples tested,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-03-15,5,0,0,,0,0,0.164,0,0,,0,0,,,,,,,,,,467,,0.016,,4,0,0,,samples tested,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-03-16,5,0,0,,0,0,0.164,0,0,,0,0,,,,,,,,,,478,11,0.016,0,5,0,0,,samples tested,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-03-17,5,0,0,,0,0,0.164,0,0,,0,0,,,,,,,,,,496,18,0.017,0.001,7,0,0,,samples tested,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-03-18,5,0,0,,0,0,0.164,0,0,,0,0,,,,,,,,,,512,16,0.017,0.001,9,0,0,,samples tested,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-03-19,5,0,0,,0,0,0.164,0,0,,0,0,,,,,,,,,,529,17,0.018,0.001,11,0,0,,samples tested,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-03-20,5,0,0,,0,0,0.164,0,0,,0,0,,,,,,,,,,546,17,0.018,0.001,13,0,0,,samples tested,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-03-21,5,0,0,,0,0,0.164,0,0,,0,0,,,,,,,,,,,,,,14,0,,,samples tested,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-03-22,5,0,0,,0,0,0.164,0,0,,0,0,,,,,,,,,,572,,0.019,,15,0,0,,samples tested,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-03-23,2,,,,0,0,0.065,,,,0,0,,,,,,,,,,609,37,0.02,0.001,19,0.001,0.007,142.9,samples tested,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-03-24,2,0,0,,0,0,0.065,0,0,,0,0,,,,,,,,,,610,1,0.02,0,16,0.001,0.008,125,samples tested,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-03-25,2,0,0,,0,0,0.065,0,0,,0,0,,,,,,,,,,687,77,0.023,0.003,25,0.001,0.01,100,samples tested,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-03-26,3,1,0.143,,0,0,0.098,0.033,0.005,,0,0,,,,,,,,,,758,71,0.025,0.002,33,0.001,0.008,125,samples tested,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-03-27,3,0,0.143,,0,0,0.098,0,0.005,,0,0,,,,,,,,,,802,44,0.027,0.001,37,0.001,0.011,90.9,samples tested,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-03-28,3,0,0.143,,0,0,0.098,0,0.005,,0,0,,,,,,,,,,875,73,0.029,0.002,45,0.001,0.012,83.3,samples tested,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-03-29,5,2,0.429,,0,0,0.164,0.065,0.014,,0,0,,,,,,,,,,917,42,0.031,0.001,49,0.002,0.012,83.3,samples tested,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-03-30,5,0,0.429,,0,0,0.164,0,0.014,,0,0,,,,,,,,,,993,76,0.033,0.003,55,0.002,0.008,125,samples tested,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-03-31,5,0,0.429,,0,0,0.164,0,0.014,,0,0,,,,,,,,,,1060,67,0.035,0.002,64,0.002,0.007,142.9,samples tested,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-04-01,5,0,0.429,,0,0,0.164,0,0.014,,0,0,,,,,,,,,,1145,85,0.038,0.003,65,0.002,0.004,250,samples tested,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-04-02,6,1,0.429,,0,0,0.196,0.033,0.014,,0,0,,,,,,,,,,1185,40,0.039,0.001,61,0.002,0.007,142.9,samples tested,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-04-03,6,0,0.429,,0,0,0.196,0,0.014,,0,0,,,,,,,,,,1308,123,0.044,0.004,72,0.002,0.004,250,samples tested,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-04-04,9,3,0.857,,0,0,0.295,0.098,0.028,,0,0,,,,,,,,,,1521,213,0.051,0.007,92,0.003,0.006,166.7,samples tested,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-04-05,9,0,0.571,,0,0,0.295,0,0.019,,0,0,,,,,,,,,,1642,121,0.055,0.004,104,0.003,0.006,166.7,samples tested,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-04-06,9,0,0.571,,0,0,0.295,0,0.019,,0,0,,,,,,,,,,1890,248,0.063,0.008,128,0.004,0.004,250,samples tested,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-04-07,9,0,0.571,,0,0,0.295,0,0.019,,0,0,,,,,,,,,,2122,232,0.071,0.008,152,0.005,0.004,250,samples tested,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-04-08,9,0,0.571,,0,0,0.295,0,0.019,,0,0,,,,,,,,,,2366,244,0.079,0.008,174,0.006,0.003,333.3,samples tested,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-04-09,9,0,0.429,,0,0,0.295,0,0.014,,0,0,,,,,,,,,,2895,529,0.096,0.018,244,0.008,0.002,500,samples tested,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-04-10,9,0,0.429,,0,0,0.295,0,0.014,,0,0,,,,,,,,,,3525,630,0.117,0.021,317,0.011,0.001,1000,samples tested,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-04-11,9,0,0,,0,0,0.295,0,0,,0,0,,,,,,,,,,4426,901,0.147,0.03,415,0.014,0,,samples tested,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-04-12,12,3,0.429,,0,0,0.393,0.098,0.014,,0,0,,,,,,,,,,5184,758,0.173,0.025,506,0.017,0.001,1000,samples tested,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-04-13,14,2,0.714,,0,0,0.458,0.065,0.023,,0,0,,,,,,,,,,5691,507,0.189,0.017,543,0.018,0.001,1000,samples tested,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-04-14,16,2,1,,0,0,0.524,0.065,0.033,,0,0,,,,,,,,,,6299,608,0.21,0.02,597,0.02,0.002,500,samples tested,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-04-15,16,0,1,,0,0,0.524,0,0.033,,0,0,,,,,,,,,,6871,572,0.229,0.019,644,0.021,0.002,500,samples tested,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-04-16,16,0,1,,0,0,0.524,0,0.033,,0,0,,,,,,,,,,7240,369,0.241,0.012,621,0.021,0.002,500,samples tested,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-04-17,16,0,1,,0,0,0.524,0,0.033,,0,0,,,,,,,,,,7458,218,0.248,0.007,562,0.019,0.005,200,samples tested,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-04-18,30,14,3,,0,0,0.982,0.458,0.098,,0,0,,,,,,,,,,8013,555,0.267,0.018,512,0.017,0.006,166.7,samples tested,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-04-19,31,1,2.714,,0,0,1.015,0.033,0.089,,0,0,,,,,,,,,,8081,68,0.269,0.002,414,0.014,0.007,142.9,samples tested,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-04-20,31,0,2.429,,0,0,1.015,0,0.08,,0,0,,,,,,,,,,8414,333,0.28,0.011,389,0.013,0.006,166.7,samples tested,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-04-21,42,11,3.714,,0,0,1.375,0.36,0.122,,0,0,,,,,,,,,,8763,349,0.292,0.012,352,0.012,0.011,90.9,samples tested,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-04-22,42,0,3.714,,0,0,1.375,0,0.122,,0,0,,,,,,,,,,9014,251,0.3,0.008,306,0.01,0.014,71.4,samples tested,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-04-23,45,3,4.143,,0,0,1.473,0.098,0.136,,0,0,,,,,,,,,,9200,186,0.306,0.006,280,0.009,0.016,62.5,samples tested,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-04-24,48,3,4.571,,0,0,1.571,0.098,0.15,,0,0,,,,,,,,,,9406,206,0.313,0.007,278,0.009,0.01,100,samples tested,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-04-25,49,1,2.714,,0,0,1.604,0.033,0.089,,0,0,,,,,,,,,,9666,260,0.322,0.009,236,0.008,0.011,90.9,samples tested,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-04-26,51,2,2.857,,0,0,1.67,0.065,0.094,,0,0,,,,,,,,,,9931,265,0.331,0.009,264,0.009,0.011,90.9,samples tested,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-04-27,52,1,3,,0,0,1.702,0.033,0.098,,0,0,,,,,,,,,,10471,540,0.349,0.018,294,0.01,0.01,100,samples tested,,,,,,,,,,,,,,30547586,,,,
NPL,Asia,Nepal,2020-04-28,54,2,1.714,,0,0,1.768,0.065,0.056,,0,0,,,,,,,,,,10807,336,0.36,0.011,292,0.01,0.005,200,samples tested,,,,,,,,,,,,,,30547586,,,,
